legal_name,dba_name,city,county,zip,address,phone,website,owner_name,owner_age_estimate,owner_age_source,owner_tenure_years,years_in_business,provider_count_estimate,employee_count_estimate,is_distressed,distress_reasons,layer1_base_rate,layer1_comment,layer2_sellability,layer2_comment,layer3_behavioral_trigger,layer3_comment,layer4_market_pull,layer4_comment,final_score,final_tier,final_comment,value_add_thesis,confidence,data_completeness
HUNTER GRAPHICS,,FORT WORTH,Tarrant,76108-1807,7733 HARWELL ST,8172464848,https://www.huntercommercial.net/,Mike Hunter (family-owned),,license_tenure_proxy,,26,,,false,[],50,Mike Hunter founded Hunter Graphics in 2000 — 26-yr tenure. Family-owned per BBB. About-page fetch returned 403; cannot verify family-successor status.,55,Fort Worth Tarrant; UL Certified; gas station + LED signs + vehicle wraps + graphics turnkey imaging. Smaller shop ~$700K-$1.5M rev.,55,About page 403 = unable to verify team / coasting tells. Site presence modest.,70,DFW corridor + low-PE-attention vertical.,56,C_watch,"Hunter Graphics (Fort Worth, founded 2000 by Mike Hunter) is a 26-yr UL-Certified family-owned shop specializing in gas station signs + LED + vehicle wraps. About page returned 403 on fetch; cannot verify whether family-owned = sole-principal or has visible successor candidates. Per skill team-page-unreachable rule, cap at C_watch. Re-score after manual outreach.","If verifiable: Customer portal for gas-station-chain maintenance accounts, AI dispatch for vehicle-wrap mobile production, modernize quoting for vehicle-wrap volume.",low,0.4
SIGN TECHNOLOGIES INC DBA REPUBLIC SIGN,,SAN ANTONIO,Bexar,78218,8107 INTERCHANGE PKWY STE 101,2103085900,https://www.republicsign.com/,Family-owned (Brent + unnamed),,license_tenure_proxy,,34,,,false,[],50,Republic Sign / Sign Technologies Inc founded 1992 — 34-yr tenure; family-owned per site but only 'Brent' named as contact. Surname + age unknown; license-tenure proxy only. Multi-entity structure (parent Sign Technologies + Texarkana sister) hints at structured family operation.,65,"San Antonio Bexar — multi-service: install, maintenance, LED retrofits, permitting, consulting, custom + manufactured signs. 'service, update, repair, replacement' language = recurring revenue signal. Estimated $900K-$2.5M rev. State-licensed + fully insured.",45,"Site copyright 2026 (current); no specific coasting tells confirmed from About page (only 'Brent' named). Live fetch was successful but content thin. Per skill rules, can't verify single-vs-multi-principal — successor verification incomplete = cap tier.",73,San Antonio Bexar baseline; low-PE-attention vertical premium; family multi-entity setup attractive to searchers.,56,C_watch,"Republic Sign (San Antonio, founded 1992; dba of Sign Technologies Inc with Texarkana sister) is a 34-yr family-owned service-focused shop. Live About-page fetch (2026-05-16) named only 'Brent' as contact — could not verify whether family-owned = sole-Brent or multi-principal structure. Per skill non-negotiable, B/A candidates require live team-page successor verification; ambiguous result caps at C_watch. Re-score after manual phone/email verification of principal structure.","If verifiable as sole-principal aging owner: AI dispatch for service routes, customer portal for service-ticket tracking, formal national-rollout-maintenance pitch leveraging the multi-state Texarkana sister footprint, modernize permitting service into recurring-revenue line.",low,0.55
ACCENT GRAPHICS INC,,GRAND PRAIRIE,Dallas,75050,523 E ROCK ISLAND RD,9723990333,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18050, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 08/18/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,GRAND PRAIRIE Dallas County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"ACCENT GRAPHICS INC (GRAND PRAIRIE, Dallas Co.) — TDLR ESC #18050 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
APACHE SIGN AND SERVICE INC,,HOUSTON,Harris,77092-8430,1902 KARBACH ST BLDG 1,7134623220,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18066, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 03/26/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"APACHE SIGN AND SERVICE INC (HOUSTON, Harris Co.) — TDLR ESC #18066 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
CENTURY SIGN BUILDERS,,MAGNOLIA,Montgomery,77354-2322,5923 DORSEY DRIVE,2813563561,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18044, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/23/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,MAGNOLIA Montgomery County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"CENTURY SIGN BUILDERS (MAGNOLIA, Montgomery Co.) — TDLR ESC #18044 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"D & S SIGN & SUPPLY, INC",,BEAUMONT,Jefferson,77707,790 CHAMBERLIN DR,4098421546,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18074, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/12/2025); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,BEAUMONT Jefferson County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"D & S SIGN & SUPPLY, INC (BEAUMONT, Jefferson Co.) — TDLR ESC #18074 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
HOMEPORT SIGN SERVICE & LIGHTING MAINTEN,,CORPUS CHRISTI,Nueces,78417,1702 SARATOGA,3618518735,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18012, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 10/09/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,CORPUS CHRISTI Nueces County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"HOMEPORT SIGN SERVICE & LIGHTING MAINTEN (CORPUS CHRISTI, Nueces Co.) — TDLR ESC #18012 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
INDUSTRIAL NEON SIGN,,HOUSTON,Harris,77021,6223 ST AUGUSTINE ST,7137486600,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18052, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/19/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"INDUSTRIAL NEON SIGN (HOUSTON, Harris Co.) — TDLR ESC #18052 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"LEWIS SIGN BUILDERS, INC",,BUDA,Hays,78610,16910 S IH35,5128457200,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18067, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 05/31/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,BUDA Hays County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"LEWIS SIGN BUILDERS, INC (BUDA, Hays Co.) — TDLR ESC #18067 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SCANLIN SIGN SERVICE INC,,STAFFORD,Fort Bend,77477,13123 MULA CT,2815619924,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18086, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/30/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,STAFFORD Fort Bend County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"SCANLIN SIGN SERVICE INC (STAFFORD, Fort Bend Co.) — TDLR ESC #18086 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SON & DAUGHTERS INC,,HARLINGEN,Cameron,78550,313 HANMORE INDUSTRIAL PKWY,9564232689,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18053, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 10/15/2025); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,HARLINGEN Cameron County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"SON & DAUGHTERS INC (HARLINGEN, Cameron Co.) — TDLR ESC #18053 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"SOUTHWEST SIGN GROUP, INC",,SAN ANTONIO,Bexar,78222-5204,7208 S W W WHITE RD,2107579104,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18027, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/12/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SAN ANTONIO Bexar County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"SOUTHWEST SIGN GROUP, INC (SAN ANTONIO, Bexar Co.) — TDLR ESC #18027 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"TEXAS NEON & LED SIGN COMPANY, LLC",,SAN ANTONIO,Bexar,78230,10004 WURZBACH #291,2105593011,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18021, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 05/21/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SAN ANTONIO Bexar County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"TEXAS NEON & LED SIGN COMPANY, LLC (SAN ANTONIO, Bexar Co.) — TDLR ESC #18021 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"THE SIGN FACTORY, INC",,HOUSTON,Harris,77041,5101 ASHLEY COURT,7138494575,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18049, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 08/18/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"THE SIGN FACTORY, INC (HOUSTON, Harris Co.) — TDLR ESC #18049 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
VISUAL FX,,HOUSTON,Harris,77024-1831,8564 KATY FREEWAY STE 136,2818026200,,,,,,23,,,false,[],50,"License-tenure proxy only (TDLR ESC #18064, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/21/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,51,C_watch,"VISUAL FX (HOUSTON, Harris Co.) — TDLR ESC #18064 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
A-1 SIGNS,,SAN ANTONIO,Comal,78266,20286 FM 2252,8306096246,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18100, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/21/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SAN ANTONIO Comal County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"A-1 SIGNS (SAN ANTONIO, Comal Co.) — TDLR ESC #18100 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
ADVANTAGE SIGNS INC,,RICHLAND HILLS,Tarrant,76118,3100 HANDLEY EDERVILLE ROAD SUITE B,8175898588,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18199, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/12/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,RICHLAND HILLS Tarrant County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"ADVANTAGE SIGNS INC (RICHLAND HILLS, Tarrant Co.) — TDLR ESC #18199 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
BYRUM SIGN & LIGHTING INC,,IRVING,Dallas,75061,305 N DELAWARE STREET STE 106,9727238525,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18151, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/28/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,IRVING Dallas County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"BYRUM SIGN & LIGHTING INC (IRVING, Dallas Co.) — TDLR ESC #18151 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
CITY SIGN SERVICE INC,,DALLAS,Dallas,75226,3914 ELM ST,2148264475,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18156, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 07/12/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,DALLAS Dallas County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"CITY SIGN SERVICE INC (DALLAS, Dallas Co.) — TDLR ESC #18156 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
GENERATION SIGNS INC,,SAN ANTONIO,Bexar,78253,6540 LITTLE JOE TRL,2106883449,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18202, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 04/03/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SAN ANTONIO Bexar County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"GENERATION SIGNS INC (SAN ANTONIO, Bexar Co.) — TDLR ESC #18202 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
KELLER CUSTOM SIGNS & DESIGNS,,SAN ANTONIO,Bexar,78201,1234 SAN FRANCISCO,2106958767,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18144, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/06/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SAN ANTONIO Bexar County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"KELLER CUSTOM SIGNS & DESIGNS (SAN ANTONIO, Bexar Co.) — TDLR ESC #18144 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"MULTI-QUEST, INC",,RICHARDSON,Dallas,75081-2308,1111 COMMERCE DRIVE,9722352356,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18242, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/25/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,RICHARDSON Dallas County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"MULTI-QUEST, INC (RICHARDSON, Dallas Co.) — TDLR ESC #18242 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
NATIONAL SIGN MFG,,HOUSTON,Harris,77087,7129 MOLINE,2812368856,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18174, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 07/11/2025); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"NATIONAL SIGN MFG (HOUSTON, Harris Co.) — TDLR ESC #18174 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
